question,response
"List all coaches of C.S. Marítimo, also known as Marítimo, from 2010 to 2020","lvaro Martimo (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all political parties Gérald Darmanin was a member of from 2010 to 2020.,"Democrat Party (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Liberal Party (2020)"
List all employers Cyprian Broodbank worked for from 2010 to 2020.," (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020);  (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Hameed Hassan, also known as Hamid Hassan Jan, played for from 2010 to 2017.","Hameed Hassan (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all coaches of K.A.S. Eupen from 2017 to 2020,"Jeremy ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"" ""Kid"
"List all employers Farida Kabir, also known as Farida Mohammad Kabir, worked for from 2014 to 2019.","Farida Kabir (2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all educational institutions Ashley Hoffman, also known as Ashley Joy Hoffman, attended from 2011 to 2018.","University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, Berkeley, University of California, San Francisco, University of California, San Francisco, University of California, San Francisco, University of California, San Francisco, University of California, San Francisco, University of California, San Francisco, University of California, San Francisco, University of California"
"List all positions Nguyễn Phú Trọng, also known as Nguyễn Phú Trọng, held from 2010 to 2020.","Deputy Prime Minister of the Republic of Vietnam 2010 2010 2010 2011 2011 2012 2012 2013 2014 2014 2015 2015 2016, 2017, 2018, 2019, 2020"
"List all sports teams Craig Bellamy, also known as Craig Douglas Bellamy, played for from 2010 to 2014.","United States national football team (2010, 2011, 2012, 2013, 2014); United States national football team (2010, 2011, 2012, 2013, 2014); United States national football team (2012, 2013, 2014); United States national football team (2013, 2014); United States national football team (2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Wendy L. Queen, also known as Wendy Lee Queen, worked for from 2010 to 2020.","Wendy L. Queen (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all positions Grete Faremo held from 2010 to 2013.,"Grete Faremo (2010, 2011, 2012, 2013, 2014); Grete Faremo (2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all heads of the government of Rome, also known as The Eternal City, from 2010 to 2020 ","Nicolaus Copernicus (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Nicolaus Copernicus (2020)"
"List all heads of the government of North West, also known as North-West, from 2010 to 2020 ","Jeremy North (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Jeremy North (2020)"
"List all political parties Kyriakos Velopoulos, also known as Kyriakos Iosif Velopoulos, was a member of from 2010 to 2020.","Democrat Party (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Democratic Party (2020)"
"List all sports teams Shane Long, also known as Shane Patrick Long, played for from 2010 to 2020.","United States national football team (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); United States national football team (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Filipe Morais, also known as Filipe Alexandre Major Morais, played for from 2010 to 2020.","FC Barcelona (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all political parties Marina Weisband was a member of from 2010 to 2020.,"Liberal Party (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Liberal Party (2020)"
"List all coaches of Spain women's national association football team, also known as Spain women's national soccer team, from 2010 to 2020","lvaro Márquez (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all educational institutions Shawné Michaelain Holloway, also known as Shawne Michaelain Holloway, attended from 2010 to 2016.","University of Notre Dame (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all entities that owned Financial Times, also known as The Financial Times, from 2010 to 2020.","Financial Times (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); The Financial Times (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); The Financial Times (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Kevin Rudd, also known as Kevin Michael Rudd, held from 2010 to 2013.","Deputy Secretary of State for the Interior 2010–2013; Assistant Secretary of State for the Environment 2010–2013; Assistant Secretary of State for the Environment 2010–2011; Assistant Secretary of State for Environment 2010, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2020, 2020, 2020, 2016, 2017, 2018, 2019, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2001, 2016, 2017, 2018, 2020, 2020, 2016, 2017, 2018, 2019"
"List all heads of the government of Basse-Terre, also known as Basse Terre, from 2010 to 2020 ",François-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louise-Marie-Louis
List all sports teams Marco Materazzi played for from 2010 to 2014.,"FC Barcelona (2010, 2011, 2012, 2013, 2014); FC Barcelona (2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of Daco-Getica, also known as Juventus București, from 2015 to 2020","Mauricio Pesci (2015, 2016, 2017, 2018, 2019, 2020); Mauricio Pesci (2020)"
"List all chairpersons of BayernSPD, also known as SPD Bayern, from 2010 to 2020","idrias (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); idrias (2016, 2017, 2018, 2019, 2020)"
"List all chairpersons of Mondi Group, also known as Mondi, from 2010 to 2020","Yuri Gupta (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Yuri Gupta (2020)"
"List all heads of the government of The Hague, also known as Den Haag, from 2010 to 2020 ","The Hague (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); The Hague (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all coaches of Cofidis from 2015 to 2020,"Cofidis (2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Phil Hudson, also known as Philip Hudson, worked for from 2010 to 2020.","Philip Hudson (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Thomas Meunier, also known as Thomas André A. Meunier, played for from 2010 to 2020.","Ligue 1 (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Ligue 2 (2020)"
List all political parties Benoit Charette was a member of from 2010 to 2020.,"Benoit Charette (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all political parties Alla Pugacheva, also known as Alla Pugachova, was a member of from 2011 to 2015.","Alla Pugacheva (2011, 2012, 2013, 2014, 2015); Alla Pugacheva (2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all political parties Fotis Kouvelis, also known as Fotis-Fanourios Kouvelis, was a member of from 2010 to 2015.","Democrat Party (2010, 2011, 2012, 2013, 2014, 2015); Democratic Party (2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams Tyson Chandler, also known as Tyson Cleotis Chandler, played for from 2010 to 2020.","United States national football team (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); United States national football team (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all positions Rob Moore held from 2010 to 2013.,"Rob Moore (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all employers Manu Carreño worked for from 2011 to 2020.,"Manu Carreo (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all sports teams Sanchez Watt played for from 2010 to 2020.,"United States national football team (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); United States national football team (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of Lillestrøm SK, also known as Lillestrøm Sportsklubb, from 2012 to 2020","lenstrm SK (2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all heads of the government of Transnistria, also known as PMR, from 2012 to 2020 ","eliev (2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); eliev (2020)"
"List all heads of the government of Greece, also known as Hellenic Republic, from 2012 to 2020 ","lvaro Papandreou (2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); lvaro Papandreou (2017, 2018, 2019, 2020)"
"List all heads of the government of Vilnius, also known as Vilna, from 2011 to 2020 ","Vilnius Municipal Council (2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Vilnius Municipal Council (2020)"
"List all sports teams Fernando Alonso, also known as Fernando Alonso Díaz, played for from 2010 to 2018.","FC Barcelona (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all sports teams El Hadji Diouf, also known as El-Hadji Ousseynou Diouf, played for from 2010 to 2015.","Ligue 1 (2010, 2011, 2012, 2013, 2014, 2015); Ligue 2 (2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all positions Rachel Treweek, also known as Rachel Montgomery, held from 2010 to 2020.","Deputy Secretary of State for the Interior 2010-2020; Secretary of State for the Environment 2010-2020; Secretary of State for the Environment 2010-2020; Secretary of State for Environment 2010-2020; Secretary of State for Environment 2010-2020; Secretary of State for Environment 2010-2020; Secretary of State for Environment 2010-2020; Secretary of State for Environment 2010-2020; Secretary of State for Environment 2010-2020; Secretary of State for Environment 2010-2020; Secretary of State for Environment 2010-2020; Secretary of State for Environment 2010-2020; Secretary of State for Environment and Climate Change, 2020; Secretary of State for Environment and Climate Change, 2020; Secretary of State for Environment and Climate Change, 2020; Secretary of State for Environment and Climate Change, 2020; Secretary of State for Environment and Climate Change, 2020; Secretary of State for Environment and Climate Change, 2020; Secretary of State for Environment and Climate Change, 2020; Secretary of State for Environment and Climate Change, 2020; Secretary of State for Environment and Climate Change, 2020; Secretary of State for Environment and Climate Change, 2020; Secretary of State for Environment and Climate Change, 2020; Secretary of State for Environment and Climate Change, 2020; Secretary of State for Environment and Climate Change, 2020;"
"List all sports teams Cristiano Ronaldo, also known as Cristiano Ronaldo dos Santos Aveiro, played for from 2010 to 2020.","FC Barcelona (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); FC Barcelona (2020)"
"List all positions Jo Johnson, also known as Joseph Johnson, held from 2018 to 2018.","Jo Johnson (2018, 2019, 2020, 2020, 2020, 2020, 2020)"
"List all sports teams Rodrigo Palacio, also known as Rodrigo Sebastián Palacio Alcalde, played for from 2010 to 2020.","FC Barcelona (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of F.C. Nantes, also known as FC Nantes, from 2016 to 2020","Thierry Henry (2016, 2017, 2018, 2019, 2020); Thierry Henry (2020)"
"List all sports teams Rafael van der Vaart, also known as Rafael Ferdinand van der Vaart, played for from 2010 to 2020.","FC Barcelona (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all coaches of Inteja-Dominican, also known as Inteja-MMR Dominican, from 2015 to 2020","lvaro lvaro (2015, 2016, 2017, 2018, 2019, 2020); lvaro lvaro (2020)"
"List all sports teams Jonny Howson, also known as Jonathan Mark Howson, played for from 2010 to 2020.","United States national football team (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); United States national football team (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all entities that owned MyAnimeList, also known as MyAnimeList, LLC, from 2010 to 2019.","MyAnimeList, LLC (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
List all political parties Sarath Fonseka was a member of from 2010 to 2020.,"Democrat Party (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Democratic Party (2020)"
List all sports teams Adriano played for from 2010 to 2016.,"ltimo División del Estado del Norte (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019); ltimo División del Norte (2019, 2020)"
List all political parties Artur Mas was a member of from 2010 to 2020.,"Democrat Party (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Liberal Party (2020)"
"List all chairpersons of Green League, also known as Vihreä liitto, from 2010 to 2020","Yuri Yhtilä (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Yuri Yhtilä (2020)"
"List all sports teams Andrey Arshavin, also known as Andrey Sergeevich Arshavin, played for from 2010 to 2018.","FC ара (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all political parties Lin Yi-shih, also known as Lin Yishi, was a member of from 2010 to 2020.","Lin Yi-shih (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all employers Steven P. Croley, also known as Steven Croley, worked for from 2010 to 2017.","Steven P. Croley (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
"List all entities that owned Netscape, also known as Netscape Communications, from 2010 to 2020.","Netscape Communications (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020); Netscape Communications (2019, 2020)"
List all sports teams Alou Diarra played for from 2010 to 2020.,"Alou Diarra (2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020)"
